Date,S&P500,Interest Rate,GDP,Unemployment Rate,CPI,Inflation Expectations,Yield Spread,VIX,Industrial Production,Consumer Confidence,Hourly Earnings,NFCI,Savings Rate,PCE,Money Supply,PPI,fortnight
2018-07-09,2784.17,1.91,20798.73,3.8,251.21,2.1,0.29,12.69,103.36,97.9,27.09,-0.513,6.5,13974.8,14157.0,204.3,222
2018-07-10,2793.84,1.91,20798.73,3.8,251.21,2.09,0.28,12.64,103.36,97.9,27.09,-0.513,6.5,13974.8,14157.0,204.3,222
2018-07-11,2774.02,1.91,20798.73,3.8,251.21,2.07,0.27,13.63,103.36,97.9,27.09,-0.513,6.5,13974.8,14157.0,204.3,222
2018-07-12,2798.29,1.91,20798.73,3.8,251.21,2.06,0.25,12.58,103.36,97.9,27.09,-0.513,6.5,13974.8,14157.0,204.3,222
2018-07-13,2801.31,1.91,20798.73,3.8,251.21,2.07,0.24,12.18,103.36,97.9,27.09,-0.519,6.5,13974.8,14157.0,204.3,222
2018-07-16,2798.43,1.91,20798.73,3.8,251.21,2.05,0.26,12.83,103.36,97.9,27.09,-0.519,6.5,13974.8,14157.0,204.3,222
2018-07-17,2809.55,1.91,20798.73,3.8,251.21,2.03,0.24,12.06,103.36,97.9,27.09,-0.519,6.5,13974.8,14157.0,204.3,222
2018-07-18,2815.62,1.91,20798.73,3.8,251.21,2.03,0.28,12.1,103.36,97.9,27.09,-0.519,6.5,13974.8,14157.0,204.3,223
2018-07-19,2804.49,1.91,20798.73,3.8,251.21,2.01,0.24,12.87,103.36,97.9,27.09,-0.519,6.5,13974.8,14157.0,204.3,223
2018-07-20,2801.83,1.91,20798.73,3.8,251.21,2.02,0.29,12.86,103.36,97.9,27.09,-0.529,6.5,13974.8,14157.0,204.3,223
2018-07-23,2806.98,1.91,20798.73,3.8,251.21,2.01,0.32,12.62,103.36,97.9,27.09,-0.529,6.5,13974.8,14157.0,204.3,223
2018-07-24,2820.4,1.91,20798.73,3.8,251.21,2.0,0.32,12.41,103.36,97.9,27.09,-0.529,6.5,13974.8,14157.0,204.3,223
2018-07-25,2846.07,1.91,20798.73,3.8,251.21,2.01,0.28,12.29,103.36,97.9,27.09,-0.529,6.5,13974.8,14157.0,204.3,223
2018-07-26,2837.44,1.91,20798.73,3.8,251.21,2.0,0.29,12.14,103.36,97.9,27.09,-0.529,6.5,13974.8,14157.0,204.3,223
2018-07-27,2818.82,1.91,20798.73,3.8,251.21,2.0,0.29,13.03,103.36,97.9,27.09,-0.541,6.5,13974.8,14157.0,204.3,223
2018-07-30,2802.6,1.91,20798.73,3.8,251.21,2.01,0.32,14.26,103.36,97.9,27.09,-0.541,6.5,13974.8,14157.0,204.3,223
2018-07-31,2816.29,1.91,20798.73,3.8,251.21,2.0,0.29,12.83,103.36,97.9,27.09,-0.541,6.5,13974.8,14157.0,204.3,223
2018-08-01,2813.36,1.91,20798.73,3.8,251.66,2.0,0.33,13.15,104.06,96.2,27.2,-0.541,6.6,14014.0,14206.0,203.4,224
2018-08-02,2827.22,1.91,20798.73,3.8,251.66,1.99,0.32,12.19,104.06,96.2,27.2,-0.541,6.6,14014.0,14206.0,203.4,224
2018-08-03,2840.35,1.91,20798.73,3.8,251.66,2.0,0.32,11.64,104.06,96.2,27.2,-0.553,6.6,14014.0,14206.0,203.4,224
2018-08-06,2850.4,1.91,20798.73,3.8,251.66,1.98,0.3,11.27,104.06,96.2,27.2,-0.553,6.6,14014.0,14206.0,203.4,224
2018-08-07,2858.45,1.91,20798.73,3.8,251.66,2.0,0.3,10.93,104.06,96.2,27.2,-0.553,6.6,14014.0,14206.0,203.4,224
2018-08-08,2857.7,1.91,20798.73,3.8,251.66,1.98,0.28,10.85,104.06,96.2,27.2,-0.553,6.6,14014.0,14206.0,203.4,224
2018-08-09,2853.58,1.91,20798.73,3.8,251.66,1.97,0.29,11.27,104.06,96.2,27.2,-0.553,6.6,14014.0,14206.0,203.4,224
2018-08-10,2833.28,1.91,20798.73,3.8,251.66,1.98,0.26,13.16,104.06,96.2,27.2,-0.563,6.6,14014.0,14206.0,203.4,224
2018-08-13,2821.93,1.91,20798.73,3.8,251.66,1.99,0.27,14.78,104.06,96.2,27.2,-0.563,6.6,14014.0,14206.0,203.4,224
2018-08-14,2839.96,1.91,20798.73,3.8,251.66,1.99,0.26,13.31,104.06,96.2,27.2,-0.563,6.6,14014.0,14206.0,203.4,224
2018-08-15,2818.37,1.91,20798.73,3.8,251.66,1.97,0.25,14.64,104.06,96.2,27.2,-0.563,6.6,14014.0,14206.0,203.4,225
2018-08-16,2840.69,1.92,20798.73,3.8,251.66,1.97,0.24,13.45,104.06,96.2,27.2,-0.563,6.6,14014.0,14206.0,203.4,225
2018-08-17,2850.13,1.92,20798.73,3.8,251.66,1.96,0.26,12.64,104.06,96.2,27.2,-0.57,6.6,14014.0,14206.0,203.4,225
2018-08-20,2857.05,1.92,20798.73,3.8,251.66,1.95,0.22,12.49,104.06,96.2,27.2,-0.57,6.6,14014.0,14206.0,203.4,225
2018-08-21,2862.96,1.92,20798.73,3.8,251.66,1.97,0.24,12.86,104.06,96.2,27.2,-0.57,6.6,14014.0,14206.0,203.4,225
2018-08-22,2861.82,1.92,20798.73,3.8,251.66,1.96,0.22,12.25,104.06,96.2,27.2,-0.57,6.6,14014.0,14206.0,203.4,225
2018-08-23,2856.98,1.92,20798.73,3.8,251.66,1.99,0.21,12.41,104.06,96.2,27.2,-0.57,6.6,14014.0,14206.0,203.4,225
2018-08-24,2874.69,1.92,20798.73,3.8,251.66,1.99,0.19,11.99,104.06,96.2,27.2,-0.576,6.6,14014.0,14206.0,203.4,225
2018-08-27,2896.74,1.92,20798.73,3.8,251.66,2.0,0.18,12.16,104.06,96.2,27.2,-0.576,6.6,14014.0,14206.0,203.4,225
2018-08-28,2897.52,1.92,20798.73,3.8,251.66,1.99,0.21,12.5,104.06,96.2,27.2,-0.576,6.6,14014.0,14206.0,203.4,225
2018-08-29,2914.04,1.92,20798.73,3.8,251.66,2.0,0.22,12.25,104.06,96.2,27.2,-0.576,6.6,14014.0,14206.0,203.4,226
2018-08-30,2901.13,1.92,20798.73,3.8,251.66,1.99,0.22,13.53,104.06,96.2,27.2,-0.576,6.6,14014.0,14206.0,203.4,226
2018-08-31,2901.52,1.91,20798.73,3.8,251.66,1.98,0.24,12.86,104.06,96.2,27.2,-0.579,6.6,14014.0,14206.0,203.4,226
2018-09-04,2896.72,1.92,20798.73,3.7,252.18,1.99,0.24,13.16,104.1,100.1,27.32,-0.579,6.8,14017.8,14238.2,203.6,226
2018-09-05,2888.6,1.92,20798.73,3.7,252.18,1.98,0.24,13.91,104.1,100.1,27.32,-0.579,6.8,14017.8,14238.2,203.6,226
2018-09-06,2878.05,1.92,20798.73,3.7,252.18,1.97,0.24,14.65,104.1,100.1,27.32,-0.579,6.8,14017.8,14238.2,203.6,226
2018-09-07,2871.68,1.92,20798.73,3.7,252.18,1.98,0.23,14.88,104.1,100.1,27.32,-0.583,6.8,14017.8,14238.2,203.6,226
2018-09-10,2877.13,1.92,20798.73,3.7,252.18,1.98,0.21,14.16,104.1,100.1,27.32,-0.583,6.8,14017.8,14238.2,203.6,226
2018-09-11,2887.89,1.92,20798.73,3.7,252.18,2.01,0.22,13.22,104.1,100.1,27.32,-0.583,6.8,14017.8,14238.2,203.6,226
2018-09-12,2888.92,1.92,20798.73,3.7,252.18,2.02,0.23,13.14,104.1,100.1,27.32,-0.583,6.8,14017.8,14238.2,203.6,227
2018-09-13,2904.18,1.92,20798.73,3.7,252.18,1.98,0.21,12.37,104.1,100.1,27.32,-0.583,6.8,14017.8,14238.2,203.6,227
2018-09-14,2904.98,1.92,20798.73,3.7,252.18,2.0,0.21,12.07,104.1,100.1,27.32,-0.585,6.8,14017.8,14238.2,203.6,227
2018-09-17,2888.8,1.92,20798.73,3.7,252.18,1.99,0.21,13.68,104.1,100.1,27.32,-0.585,6.8,14017.8,14238.2,203.6,227
2018-09-18,2904.31,1.92,20798.73,3.7,252.18,2.01,0.24,12.79,104.1,100.1,27.32,-0.585,6.8,14017.8,14238.2,203.6,227
2018-09-19,2907.95,1.92,20798.73,3.7,252.18,2.02,0.27,11.75,104.1,100.1,27.32,-0.585,6.8,14017.8,14238.2,203.6,227
2018-09-20,2930.75,1.92,20798.73,3.7,252.18,2.02,0.26,11.8,104.1,100.1,27.32,-0.585,6.8,14017.8,14238.2,203.6,227
2018-09-21,2929.67,1.92,20798.73,3.7,252.18,2.02,0.26,11.68,104.1,100.1,27.32,-0.584,6.8,14017.8,14238.2,203.6,227
2018-09-24,2919.37,1.93,20798.73,3.7,252.18,2.03,0.25,12.2,104.1,100.1,27.32,-0.584,6.8,14017.8,14238.2,203.6,227
2018-09-25,2915.56,1.93,20798.73,3.7,252.18,2.05,0.27,12.42,104.1,100.1,27.32,-0.584,6.8,14017.8,14238.2,203.6,227
2018-09-26,2905.97,1.93,20798.73,3.7,252.18,2.04,0.23,12.89,104.1,100.1,27.32,-0.584,6.8,14017.8,14238.2,203.6,228
2018-09-27,2914.0,2.18,20798.73,3.7,252.18,2.04,0.23,12.41,104.1,100.1,27.32,-0.584,6.8,14017.8,14238.2,203.6,228
2018-09-28,2913.98,2.18,20798.73,3.7,252.18,2.03,0.24,12.12,104.1,100.1,27.32,-0.579,6.8,14017.8,14238.2,203.6,228
2018-10-01,2924.59,2.18,20917.87,3.8,252.77,2.04,0.27,12.0,103.93,98.6,27.37,-0.579,6.7,14083.1,14248.1,204.6,228
2018-10-02,2923.43,2.18,20917.87,3.8,252.77,2.03,0.23,12.05,103.93,98.6,27.37,-0.579,6.7,14083.1,14248.1,204.6,228
2018-10-03,2925.51,2.18,20917.87,3.8,252.77,2.07,0.3,11.61,103.93,98.6,27.37,-0.579,6.7,14083.1,14248.1,204.6,228
2018-10-04,2901.61,2.18,20917.87,3.8,252.77,2.06,0.32,14.22,103.93,98.6,27.37,-0.579,6.7,14083.1,14248.1,204.6,228
2018-10-05,2885.57,2.18,20917.87,3.8,252.77,2.05,0.35,14.82,103.93,98.6,27.37,-0.57,6.7,14083.1,14248.1,204.6,228
2018-10-08,2884.43,2.18,20917.87,3.8,252.77,,,15.69,103.93,98.6,27.37,-0.57,6.7,14083.1,14248.1,204.6,228
2018-10-09,2880.34,2.18,20917.87,3.8,252.77,2.05,0.33,15.95,103.93,98.6,27.37,-0.57,6.7,14083.1,14248.1,204.6,228
2018-10-10,2785.68,2.18,20917.87,3.8,252.77,2.04,0.34,22.96,103.93,98.6,27.37,-0.57,6.7,14083.1,14248.1,204.6,229
2018-10-11,2728.37,2.18,20917.87,3.8,252.77,1.99,0.29,24.98,103.93,98.6,27.37,-0.57,6.7,14083.1,14248.1,204.6,229
2018-10-12,2767.13,2.18,20917.87,3.8,252.77,1.99,0.3,21.31,103.93,98.6,27.37,-0.557,6.7,14083.1,14248.1,204.6,229
2018-10-15,2750.79,2.18,20917.87,3.8,252.77,2.0,0.31,21.3,103.93,98.6,27.37,-0.557,6.7,14083.1,14248.1,204.6,229
2018-10-16,2809.92,2.18,20917.87,3.8,252.77,2.01,0.29,17.62,103.93,98.6,27.37,-0.557,6.7,14083.1,14248.1,204.6,229
2018-10-17,2809.21,2.19,20917.87,3.8,252.77,2.0,0.3,17.4,103.93,98.6,27.37,-0.557,6.7,14083.1,14248.1,204.6,229
2018-10-18,2768.78,2.19,20917.87,3.8,252.77,1.99,0.3,20.06,103.93,98.6,27.37,-0.557,6.7,14083.1,14248.1,204.6,229
2018-10-19,2767.78,2.19,20917.87,3.8,252.77,1.98,0.28,19.89,103.93,98.6,27.37,-0.542,6.7,14083.1,14248.1,204.6,229
2018-10-22,2755.88,2.19,20917.87,3.8,252.77,1.98,0.28,19.64,103.93,98.6,27.37,-0.542,6.7,14083.1,14248.1,204.6,229
2018-10-23,2740.69,2.2,20917.87,3.8,252.77,1.94,0.28,20.71,103.93,98.6,27.37,-0.542,6.7,14083.1,14248.1,204.6,229
2018-10-24,2656.1,2.2,20917.87,3.8,252.77,1.93,0.26,25.23,103.93,98.6,27.37,-0.542,6.7,14083.1,14248.1,204.6,230
2018-10-25,2705.57,2.2,20917.87,3.8,252.77,1.91,0.28,24.22,103.93,98.6,27.37,-0.542,6.7,14083.1,14248.1,204.6,230
2018-10-26,2658.69,2.2,20917.87,3.8,252.77,1.93,0.27,24.16,103.93,98.6,27.37,-0.527,6.7,14083.1,14248.1,204.6,230
2018-10-29,2641.25,2.2,20917.87,3.8,252.77,1.92,0.27,24.7,103.93,98.6,27.37,-0.527,6.7,14083.1,14248.1,204.6,230
2018-10-30,2682.63,2.2,20917.87,3.8,252.77,1.91,0.28,23.35,103.93,98.6,27.37,-0.527,6.7,14083.1,14248.1,204.6,230
2018-10-31,2711.74,2.2,20917.87,3.8,252.77,1.9,0.28,21.23,103.93,98.6,27.37,-0.527,6.7,14083.1,14248.1,204.6,230
2018-11-01,2740.37,2.2,20917.87,3.8,252.59,1.88,0.3,19.34,104.01,97.5,27.44,-0.527,6.5,14162.9,14258.7,202.3,230
2018-11-02,2723.06,2.19,20917.87,3.8,252.59,1.91,0.31,19.51,104.01,97.5,27.44,-0.511,6.5,14162.9,14258.7,202.3,230
2018-11-05,2738.31,2.2,20917.87,3.8,252.59,1.91,0.29,19.96,104.01,97.5,27.44,-0.511,6.5,14162.9,14258.7,202.3,230
2018-11-06,2755.45,2.2,20917.87,3.8,252.59,1.92,0.29,19.91,104.01,97.5,27.44,-0.511,6.5,14162.9,14258.7,202.3,230
2018-11-07,2813.89,2.2,20917.87,3.8,252.59,1.93,0.26,16.36,104.01,97.5,27.44,-0.511,6.5,14162.9,14258.7,202.3,231
2018-11-08,2806.83,2.2,20917.87,3.8,252.59,1.92,0.26,16.72,104.01,97.5,27.44,-0.511,6.5,14162.9,14258.7,202.3,231
2018-11-09,2781.01,2.19,20917.87,3.8,252.59,1.9,0.25,17.36,104.01,97.5,27.44,-0.496,6.5,14162.9,14258.7,202.3,231
2018-11-12,2726.22,2.19,20917.87,3.8,252.59,,,20.45,104.01,97.5,27.44,-0.496,6.5,14162.9,14258.7,202.3,231
2018-11-13,2722.18,2.2,20917.87,3.8,252.59,1.88,0.25,20.02,104.01,97.5,27.44,-0.496,6.5,14162.9,14258.7,202.3,231
2018-11-14,2701.58,2.2,20917.87,3.8,252.59,1.85,0.26,21.25,104.01,97.5,27.44,-0.496,6.5,14162.9,14258.7,202.3,231
2018-11-15,2730.2,2.2,20917.87,3.8,252.59,1.85,0.25,19.98,104.01,97.5,27.44,-0.496,6.5,14162.9,14258.7,202.3,231
2018-11-16,2736.27,2.2,20917.87,3.8,252.59,1.88,0.27,18.14,104.01,97.5,27.44,-0.478,6.5,14162.9,14258.7,202.3,231
2018-11-19,2690.73,2.2,20917.87,3.8,252.59,1.85,0.27,20.1,104.01,97.5,27.44,-0.478,6.5,14162.9,14258.7,202.3,231
2018-11-20,2641.89,2.2,20917.87,3.8,252.59,1.82,0.27,22.48,104.01,97.5,27.44,-0.478,6.5,14162.9,14258.7,202.3,231
2018-11-21,2649.93,2.2,20917.87,3.8,252.59,1.81,0.25,20.8,104.01,97.5,27.44,-0.478,6.5,14162.9,14258.7,202.3,232
2018-11-23,2632.56,2.2,20917.87,3.8,252.59,1.77,0.24,21.52,104.01,97.5,27.44,-0.455,6.5,14162.9,14258.7,202.3,232
2018-11-26,2673.45,2.2,20917.87,3.8,252.59,1.78,0.23,18.9,104.01,97.5,27.44,-0.455,6.5,14162.9,14258.7,202.3,232
2018-11-27,2682.17,2.2,20917.87,3.8,252.59,1.73,0.23,19.02,104.01,97.5,27.44,-0.455,6.5,14162.9,14258.7,202.3,232
2018-11-28,2743.79,2.2,20917.87,3.8,252.59,1.74,0.25,18.49,104.01,97.5,27.44,-0.455,6.5,14162.9,14258.7,202.3,232
2018-11-29,2737.8,2.2,20917.87,3.8,252.59,1.79,0.22,18.79,104.01,97.5,27.44,-0.455,6.5,14162.9,14258.7,202.3,232
2018-11-30,2760.17,2.2,20917.87,3.8,252.59,1.77,0.21,18.07,104.01,97.5,27.44,-0.431,6.5,14162.9,14258.7,202.3,232
2018-12-03,2790.37,2.19,20917.87,3.9,252.77,1.76,0.15,16.44,104.05,98.3,27.55,-0.431,8.4,14051.6,14369.9,201.0,232
2018-12-04,2700.06,2.2,20917.87,3.9,252.77,1.74,0.11,20.74,104.05,98.3,27.55,-0.431,8.4,14051.6,14369.9,201.0,232
2018-12-06,2695.95,2.2,20917.87,3.9,252.77,1.69,0.12,21.19,104.05,98.3,27.55,-0.431,8.4,14051.6,14369.9,201.0,233
2018-12-07,2633.08,2.19,20917.87,3.9,252.77,1.68,0.13,23.23,104.05,98.3,27.55,-0.407,8.4,14051.6,14369.9,201.0,233
2018-12-10,2637.72,2.2,20917.87,3.9,252.77,1.65,0.13,22.64,104.05,98.3,27.55,-0.407,8.4,14051.6,14369.9,201.0,233
2018-12-11,2636.78,2.19,20917.87,3.9,252.77,1.62,0.11,21.76,104.05,98.3,27.55,-0.407,8.4,14051.6,14369.9,201.0,233
2018-12-12,2651.07,2.19,20917.87,3.9,252.77,1.62,0.14,21.46,104.05,98.3,27.55,-0.407,8.4,14051.6,14369.9,201.0,233
2018-12-13,2650.54,2.19,20917.87,3.9,252.77,1.62,0.16,20.65,104.05,98.3,27.55,-0.407,8.4,14051.6,14369.9,201.0,233
2018-12-14,2599.95,2.19,20917.87,3.9,252.77,1.6,0.16,21.63,104.05,98.3,27.55,-0.39,8.4,14051.6,14369.9,201.0,233
2018-12-17,2545.94,2.2,20917.87,3.9,252.77,1.58,0.16,24.52,104.05,98.3,27.55,-0.39,8.4,14051.6,14369.9,201.0,233
2018-12-18,2546.16,2.2,20917.87,3.9,252.77,1.58,0.17,25.58,104.05,98.3,27.55,-0.39,8.4,14051.6,14369.9,201.0,233
2018-12-19,2506.96,2.2,20917.87,3.9,252.77,1.56,0.14,25.58,104.05,98.3,27.55,-0.39,8.4,14051.6,14369.9,201.0,234
2018-12-20,2467.42,2.4,20917.87,3.9,252.77,1.53,0.12,28.38,104.05,98.3,27.55,-0.39,8.4,14051.6,14369.9,201.0,234
2018-12-21,2416.62,2.4,20917.87,3.9,252.77,1.55,0.16,30.11,104.05,98.3,27.55,-0.383,8.4,14051.6,14369.9,201.0,234
2018-12-24,2351.1,2.4,20917.87,3.9,252.77,1.52,0.19,36.07,104.05,98.3,27.55,-0.383,8.4,14051.6,14369.9,201.0,234
2018-12-26,2467.7,2.4,20917.87,3.9,252.77,1.57,0.2,30.41,104.05,98.3,27.55,-0.383,8.4,14051.6,14369.9,201.0,234
2018-12-27,2488.83,2.4,20917.87,3.9,252.77,1.53,0.21,29.96,104.05,98.3,27.55,-0.383,8.4,14051.6,14369.9,201.0,234
2018-12-28,2485.74,2.4,20917.87,3.9,252.77,1.52,0.2,28.34,104.05,98.3,27.55,-0.388,8.4,14051.6,14369.9,201.0,234
2018-12-31,2506.85,2.4,20917.87,3.9,252.77,1.51,0.21,25.42,104.05,98.3,27.55,-0.388,8.4,14051.6,14369.9,201.0,234
2019-01-02,2510.03,2.4,21111.6,4.0,252.56,1.49,0.16,23.22,103.36,91.2,27.59,-0.388,8.4,14084.6,14432.7,199.1,235
2019-01-03,2447.89,2.4,21111.6,4.0,252.56,1.49,0.17,25.45,103.36,91.2,27.59,-0.388,8.4,14084.6,14432.7,199.1,235
2019-01-04,2531.94,2.4,21111.6,4.0,252.56,1.58,0.17,21.38,103.36,91.2,27.59,-0.405,8.4,14084.6,14432.7,199.1,235
2019-01-07,2549.69,2.4,21111.6,4.0,252.56,1.61,0.17,21.4,103.36,91.2,27.59,-0.405,8.4,14084.6,14432.7,199.1,235
2019-01-08,2574.41,2.4,21111.6,4.0,252.56,1.66,0.15,20.47,103.36,91.2,27.59,-0.405,8.4,14084.6,14432.7,199.1,235
2019-01-09,2584.96,2.4,21111.6,4.0,252.56,1.68,0.18,19.98,103.36,91.2,27.59,-0.405,8.4,14084.6,14432.7,199.1,235
2019-01-10,2596.64,2.4,21111.6,4.0,252.56,1.65,0.18,19.5,103.36,91.2,27.59,-0.405,8.4,14084.6,14432.7,199.1,235
2019-01-11,2596.26,2.4,21111.6,4.0,252.56,1.66,0.16,18.19,103.36,91.2,27.59,-0.43,8.4,14084.6,14432.7,199.1,235
2019-01-14,2582.61,2.4,21111.6,4.0,252.56,1.64,0.18,19.07,103.36,91.2,27.59,-0.43,8.4,14084.6,14432.7,199.1,235
2019-01-15,2610.3,2.4,21111.6,4.0,252.56,1.63,0.19,18.6,103.36,91.2,27.59,-0.43,8.4,14084.6,14432.7,199.1,235
2019-01-16,2616.1,2.4,21111.6,4.0,252.56,1.64,0.18,19.04,103.36,91.2,27.59,-0.43,8.4,14084.6,14432.7,199.1,236
2019-01-17,2635.96,2.4,21111.6,4.0,252.56,1.64,0.19,18.06,103.36,91.2,27.59,-0.43,8.4,14084.6,14432.7,199.1,236
2019-01-18,2670.71,2.4,21111.6,4.0,252.56,1.67,0.17,17.8,103.36,91.2,27.59,-0.457,8.4,14084.6,14432.7,199.1,236
2019-01-22,2632.9,2.4,21111.6,4.0,252.56,1.63,0.16,20.8,103.36,91.2,27.59,-0.457,8.4,14084.6,14432.7,199.1,236
2019-01-23,2638.7,2.4,21111.6,4.0,252.56,1.64,0.18,19.52,103.36,91.2,27.59,-0.457,8.4,14084.6,14432.7,199.1,236
2019-01-24,2642.33,2.4,21111.6,4.0,252.56,1.62,0.16,18.89,103.36,91.2,27.59,-0.457,8.4,14084.6,14432.7,199.1,236
2019-01-25,2664.76,2.4,21111.6,4.0,252.56,1.64,0.16,17.42,103.36,91.2,27.59,-0.484,8.4,14084.6,14432.7,199.1,236
2019-01-28,2643.85,2.4,21111.6,4.0,252.56,1.62,0.15,18.87,103.36,91.2,27.59,-0.484,8.4,14084.6,14432.7,199.1,236
2019-01-29,2640.0,2.4,21111.6,4.0,252.56,1.62,0.16,19.13,103.36,91.2,27.59,-0.484,8.4,14084.6,14432.7,199.1,236
2019-01-30,2681.05,2.4,21111.6,4.0,252.56,1.68,0.18,17.66,103.36,91.2,27.59,-0.484,8.4,14084.6,14432.7,199.1,237
2019-01-31,2704.1,2.4,21111.6,4.0,252.56,1.7,0.18,16.57,103.36,91.2,27.59,-0.484,8.4,14084.6,14432.7,199.1,237
2019-02-01,2706.53,2.4,21111.6,3.8,253.32,1.72,0.18,16.14,102.83,93.8,27.71,-0.51,8.5,14117.4,14470.5,199.2,237
2019-02-04,2724.87,2.4,21111.6,3.8,253.32,1.72,0.2,15.73,102.83,93.8,27.71,-0.51,8.5,14117.4,14470.5,199.2,237
2019-02-05,2737.7,2.4,21111.6,3.8,253.32,1.72,0.18,15.57,102.83,93.8,27.71,-0.51,8.5,14117.4,14470.5,199.2,237
2019-02-06,2731.61,2.4,21111.6,3.8,253.32,1.71,0.18,15.38,102.83,93.8,27.71,-0.51,8.5,14117.4,14470.5,199.2,237
2019-02-07,2706.05,2.4,21111.6,3.8,253.32,1.69,0.17,16.37,102.83,93.8,27.71,-0.51,8.5,14117.4,14470.5,199.2,237
2019-02-08,2707.88,2.4,21111.6,3.8,253.32,1.69,0.18,15.72,102.83,93.8,27.71,-0.532,8.5,14117.4,14470.5,199.2,237
2019-02-11,2709.8,2.4,21111.6,3.8,253.32,1.69,0.17,15.97,102.83,93.8,27.71,-0.532,8.5,14117.4,14470.5,199.2,237
2019-02-12,2744.73,2.4,21111.6,3.8,253.32,1.71,0.18,15.43,102.83,93.8,27.71,-0.532,8.5,14117.4,14470.5,199.2,237
2019-02-13,2753.03,2.4,21111.6,3.8,253.32,1.76,0.18,15.65,102.83,93.8,27.71,-0.532,8.5,14117.4,14470.5,199.2,238
2019-02-14,2745.73,2.4,21111.6,3.8,253.32,1.74,0.16,16.22,102.83,93.8,27.71,-0.532,8.5,14117.4,14470.5,199.2,238
2019-02-15,2775.6,2.4,21111.6,3.8,253.32,1.75,0.14,14.91,102.83,93.8,27.71,-0.551,8.5,14117.4,14470.5,199.2,238
2019-02-19,2779.76,2.4,21111.6,3.8,253.32,1.76,0.15,14.88,102.83,93.8,27.71,-0.551,8.5,14117.4,14470.5,199.2,238
2019-02-20,2784.7,2.4,21111.6,3.8,253.32,1.79,0.15,14.02,102.83,93.8,27.71,-0.551,8.5,14117.4,14470.5,199.2,238
2019-02-21,2774.88,2.4,21111.6,3.8,253.32,1.8,0.16,14.46,102.83,93.8,27.71,-0.551,8.5,14117.4,14470.5,199.2,238
2019-02-22,2792.67,2.4,21111.6,3.8,253.32,1.82,0.17,13.51,102.83,93.8,27.71,-0.567,8.5,14117.4,14470.5,199.2,238
2019-02-25,2796.11,2.4,21111.6,3.8,253.32,1.82,0.16,14.85,102.83,93.8,27.71,-0.567,8.5,14117.4,14470.5,199.2,238
2019-02-26,2793.9,2.4,21111.6,3.8,253.32,1.82,0.16,15.17,102.83,93.8,27.71,-0.567,8.5,14117.4,14470.5,199.2,238
2019-02-27,2792.38,2.4,21111.6,3.8,253.32,1.84,0.19,14.7,102.83,93.8,27.71,-0.567,8.5,14117.4,14470.5,199.2,239
2019-02-28,2784.49,2.4,21111.6,3.8,253.32,1.84,0.21,14.78,102.83,93.8,27.71,-0.567,8.5,14117.4,14470.5,199.2,239
2019-03-01,2803.69,2.4,21111.6,3.8,254.28,1.85,0.21,13.57,102.84,98.4,27.8,-0.579,7.9,14248.6,14513.9,200.8,239
2019-03-04,2792.81,2.4,21111.6,3.8,254.28,1.84,0.17,14.63,102.84,98.4,27.8,-0.579,7.9,14248.6,14513.9,200.8,239
2019-03-05,2789.65,2.4,21111.6,3.8,254.28,1.83,0.17,14.74,102.84,98.4,27.8,-0.579,7.9,14248.6,14513.9,200.8,239
2019-03-06,2771.45,2.4,21111.6,3.8,254.28,1.81,0.17,15.74,102.84,98.4,27.8,-0.579,7.9,14248.6,14513.9,200.8,239
2019-03-07,2748.93,2.4,21111.6,3.8,254.28,1.8,0.17,16.59,102.84,98.4,27.8,-0.579,7.9,14248.6,14513.9,200.8,239
2019-03-08,2743.07,2.4,21111.6,3.8,254.28,1.8,0.17,16.05,102.84,98.4,27.8,-0.585,7.9,14248.6,14513.9,200.8,239
2019-03-11,2783.3,2.4,21111.6,3.8,254.28,1.82,0.17,14.33,102.84,98.4,27.8,-0.585,7.9,14248.6,14513.9,200.8,239
2019-03-12,2791.52,2.4,21111.6,3.8,254.28,1.81,0.16,13.77,102.84,98.4,27.8,-0.585,7.9,14248.6,14513.9,200.8,239
2019-03-13,2810.92,2.4,21111.6,3.8,254.28,1.84,0.16,13.41,102.84,98.4,27.8,-0.585,7.9,14248.6,14513.9,200.8,240
2019-03-14,2808.48,2.4,21111.6,3.8,254.28,1.85,0.17,13.5,102.84,98.4,27.8,-0.585,7.9,14248.6,14513.9,200.8,240
2019-03-15,2822.48,2.4,21111.6,3.8,254.28,1.86,0.16,12.88,102.84,98.4,27.8,-0.589,7.9,14248.6,14513.9,200.8,240
2019-03-18,2832.94,2.4,21111.6,3.8,254.28,1.88,0.15,13.1,102.84,98.4,27.8,-0.589,7.9,14248.6,14513.9,200.8,240
2019-03-19,2832.57,2.4,21111.6,3.8,254.28,1.85,0.15,13.56,102.84,98.4,27.8,-0.589,7.9,14248.6,14513.9,200.8,240
2019-03-20,2824.23,2.41,21111.6,3.8,254.28,1.88,0.14,13.91,102.84,98.4,27.8,-0.589,7.9,14248.6,14513.9,200.8,240
2019-03-21,2854.88,2.41,21111.6,3.8,254.28,1.86,0.13,13.63,102.84,98.4,27.8,-0.589,7.9,14248.6,14513.9,200.8,240
2019-03-22,2800.71,2.41,21111.6,3.8,254.28,1.8,0.13,16.48,102.84,98.4,27.8,-0.593,7.9,14248.6,14513.9,200.8,240
